Tick: 0 | WRITE to 0x91 with value 0x7
Tick: 241 | Checking Chan: 3 | Port 91h: 0x87
Tick: 242 | Checking Chan: 0 | Port 91h: 0x87
Tick: 242 | Checking Chan: 1 | Port 91h: 0x87
Tick: 242 | Checking Chan: 2 | Port 91h: 0x87
Tick: 242 | Checking Chan: 3 | Port 91h: 0x87
Tick: 242 | Checking Chan: 0 | Port 91h: 0x87
Tick: 242 | Checking Chan: 1 | Port 91h: 0x87
Tick: 242 | Checking Chan: 2 | Port 91h: 0x87
Tick: 242 | Checking Chan: 3 | Port 91h: 0x87
Tick: 254 | Checking Chan: 0 | Port 91h: 0x87
Tick: 254 | Checking Chan: 1 | Port 91h: 0x87
Tick: 254 | Checking Chan: 2 | Port 91h: 0x87
Tick: 254 | Checking Chan: 3 | Port 91h: 0x87
Tick: 254 | Checking Chan: 0 | Port 91h: 0x87
Tick: 254 | Checking Chan: 1 | Port 91h: 0x87
Tick: 254 | Checking Chan: 2 | Port 91h: 0x87
Tick: 254 | Checking Chan: 3 | Port 91h: 0x87
Tick: 254 | Checking Chan: 0 | Port 91h: 0x87
Tick: 254 | Checking Chan: 1 | Port 91h: 0x87
Tick: 254 | Checking Chan: 2 | Port 91h: 0x87
Tick: 254 | Checking Chan: 3 | Port 91h: 0x87
Tick: 254 | Checking Chan: 0 | Port 91h: 0x87
Tick: 254 | Checking Chan: 1 | Port 91h: 0x87
Tick: 254 | Checking Chan: 2 | Port 91h: 0x87
Tick: 254 | Checking Chan: 3 | Port 91h: 0x87
Tick: 254 | Checking Chan: 0 | Port 91h: 0x87
Tick: 254 | Checking Chan: 1 | Port 91h: 0x87
Tick: 254 | Checking Chan: 2 | Port 91h: 0x87
Tick: 254 | Checking Chan: 3 | Port 91h: 0x87
Tick: 267 | Checking Chan: 0 | Port 91h: 0x87
Tick: 267 | Checking Chan: 1 | Port 91h: 0x87
Tick: 267 | Checking Chan: 2 | Port 91h: 0x87
Tick: 267 | Checking Chan: 3 | Port 91h: 0x87
Tick: 267 | Checking Chan: 0 | Port 91h: 0x87
Tick: 267 | Checking Chan: 1 | Port 91h: 0x87
Tick: 267 | Checking Chan: 2 | Port 91h: 0x87
Tick: 267 | Checking Chan: 3 | Port 91h: 0x87
Tick: 267 | Checking Chan: 0 | Port 91h: 0x87
Tick: 267 | Checking Chan: 1 | Port 91h: 0x87
Tick: 267 | Checking Chan: 2 | Port 91h: 0x87
Tick: 267 | Checking Chan: 3 | Port 91h: 0x87
Tick: 267 | Checking Chan: 0 | Port 91h: 0x87
Tick: 267 | Checking Chan: 1 | Port 91h: 0x87
Tick: 267 | Checking Chan: 2 | Port 91h: 0x87
Tick: 267 | Checking Chan: 3 | Port 91h: 0x87
Tick: 267 | Checking Chan: 0 | Port 91h: 0x87
Tick: 267 | Checking Chan: 1 | Port 91h: 0x87
Tick: 267 | Checking Chan: 2 | Port 91h: 0x87
Tick: 267 | Checking Chan: 3 | Port 91h: 0x87
Tick: 279 | Checking Chan: 0 | Port 91h: 0x87
Tick: 279 | Checking Chan: 1 | Port 91h: 0x87
Tick: 279 | Checking Chan: 2 | Port 91h: 0x87
Tick: 279 | Checking Chan: 3 | Port 91h: 0x87
Tick: 280 | Checking Chan: 0 | Port 91h: 0x87
Tick: 280 | Checking Chan: 1 | Port 91h: 0x87
Tick: 280 | Checking Chan: 2 | Port 91h: 0x87
Tick: 280 | Checking Chan: 3 | Port 91h: 0x87
Tick: 280 | Checking Chan: 0 | Port 91h: 0x87
Tick: 280 | Checking Chan: 1 | Port 91h: 0x87
Tick: 280 | Checking Chan: 2 | Port 91h: 0x87
Tick: 280 | Checking Chan: 3 | Port 91h: 0x87
Tick: 280 | Checking Chan: 0 | Port 91h: 0x87
Tick: 280 | Checking Chan: 1 | Port 91h: 0x87
Tick: 280 | Checking Chan: 2 | Port 91h: 0x87
Tick: 280 | Checking Chan: 3 | Port 91h: 0x87
Tick: 280 | Checking Chan: 0 | Port 91h: 0x87
Tick: 280 | Checking Chan: 1 | Port 91h: 0x87
Tick: 280 | Checking Chan: 2 | Port 91h: 0x87
Tick: 280 | Checking Chan: 3 | Port 91h: 0x87
Tick: 292 | Checking Chan: 0 | Port 91h: 0x87
Tick: 292 | Checking Chan: 1 | Port 91h: 0x87
Tick: 292 | Checking Chan: 2 | Port 91h: 0x87
Tick: 292 | Checking Chan: 3 | Port 91h: 0x87
Tick: 292 | Checking Chan: 0 | Port 91h: 0x87
Tick: 292 | Checking Chan: 1 | Port 91h: 0x87
Tick: 292 | Checking Chan: 2 | Port 91h: 0x87
Tick: 292 | Checking Chan: 3 | Port 91h: 0x87
Tick: 292 | Checking Chan: 0 | Port 91h: 0x87
Tick: 292 | Checking Chan: 1 | Port 91h: 0x87
Tick: 292 | Checking Chan: 2 | Port 91h: 0x87
Tick: 292 | Checking Chan: 3 | Port 91h: 0x87
Tick: 292 | Checking Chan: 0 | Port 91h: 0x87
Tick: 292 | Checking Chan: 1 | Port 91h: 0x87
Tick: 292 | Checking Chan: 2 | Port 91h: 0x87
Tick: 292 | Checking Chan: 3 | Port 91h: 0x87
Tick: 292 | Checking Chan: 0 | Port 91h: 0x87
Tick: 292 | Checking Chan: 1 | Port 91h: 0x87
Tick: 292 | Checking Chan: 2 | Port 91h: 0x87
Tick: 292 | Checking Chan: 3 | Port 91h: 0x87
Tick: 305 | Checking Chan: 0 | Port 91h: 0x87
Tick: 305 | Checking Chan: 1 | Port 91h: 0x87
Tick: 305 | Checking Chan: 2 | Port 91h: 0x87
Tick: 305 | Checking Chan: 3 | Port 91h: 0x87
Tick: 305 | Checking Chan: 0 | Port 91h: 0x87
Tick: 305 | Checking Chan: 1 | Port 91h: 0x87
Tick: 305 | Checking Chan: 2 | Port 91h: 0x87
Tick: 305 | Checking Chan: 3 | Port 91h: 0x87
Tick: 305 | Checking Chan: 0 | Port 91h: 0x87
Tick: 305 | Checking Chan: 1 | Port 91h: 0x87
Tick: 305 | Checking Chan: 2 | Port 91h: 0x87
Tick: 305 | Checking Chan: 3 | Port 91h: 0x87
Tick: 305 | Checking Chan: 0 | Port 91h: 0x87
Tick: 305 | Checking Chan: 1 | Port 91h: 0x87
Tick: 305 | Checking Chan: 2 | Port 91h: 0x87
Tick: 305 | Checking Chan: 3 | Port 91h: 0x87
Tick: 305 | Checking Chan: 0 | Port 91h: 0x87
Tick: 305 | Checking Chan: 1 | Port 91h: 0x87
Tick: 305 | Checking Chan: 2 | Port 91h: 0x87
Tick: 305 | Checking Chan: 3 | Port 91h: 0x87
Tick: 318 | Checking Chan: 0 | Port 91h: 0x87
Tick: 318 | Checking Chan: 1 | Port 91h: 0x87
Tick: 318 | Checking Chan: 2 | Port 91h: 0x87
Tick: 318 | Checking Chan: 3 | Port 91h: 0x87
Tick: 318 | Checking Chan: 0 | Port 91h: 0x87
Tick: 318 | Checking Chan: 1 | Port 91h: 0x87
Tick: 318 | Checking Chan: 2 | Port 91h: 0x87
Tick: 318 | Checking Chan: 3 | Port 91h: 0x87
Tick: 318 | Checking Chan: 0 | Port 91h: 0x87
Tick: 318 | Checking Chan: 1 | Port 91h: 0x87
Tick: 318 | Checking Chan: 2 | Port 91h: 0x87
Tick: 318 | Checking Chan: 3 | Port 91h: 0x87
Tick: 318 | Checking Chan: 0 | Port 91h: 0x87
Tick: 318 | Checking Chan: 1 | Port 91h: 0x87
Tick: 318 | Checking Chan: 2 | Port 91h: 0x87
Tick: 318 | Checking Chan: 3 | Port 91h: 0x87
Tick: 318 | Checking Chan: 0 | Port 91h: 0x87
Tick: 318 | Checking Chan: 1 | Port 91h: 0x87
Tick: 318 | Checking Chan: 2 | Port 91h: 0x87
Tick: 318 | Checking Chan: 3 | Port 91h: 0x87
Tick: 330 | Checking Chan: 0 | Port 91h: 0x87
Tick: 330 | Checking Chan: 1 | Port 91h: 0x87
Tick: 330 | Checking Chan: 2 | Port 91h: 0x87
Tick: 330 | Checking Chan: 3 | Port 91h: 0x87
Tick: 330 | Checking Chan: 0 | Port 91h: 0x87
Tick: 330 | Checking Chan: 1 | Port 91h: 0x87
Tick: 330 | Checking Chan: 2 | Port 91h: 0x87
Tick: 330 | Checking Chan: 3 | Port 91h: 0x87
Tick: 331 | Checking Chan: 0 | Port 91h: 0x87
Tick: 331 | Checking Chan: 1 | Port 91h: 0x87
Tick: 331 | Checking Chan: 2 | Port 91h: 0x87
Tick: 331 | Checking Chan: 3 | Port 91h: 0x87
Tick: 331 | Checking Chan: 0 | Port 91h: 0x87
Tick: 331 | Checking Chan: 1 | Port 91h: 0x87
Tick: 331 | Checking Chan: 2 | Port 91h: 0x87
Tick: 331 | Checking Chan: 3 | Port 91h: 0x87
Tick: 331 | Checking Chan: 0 | Port 91h: 0x87
Tick: 331 | Checking Chan: 1 | Port 91h: 0x87
Tick: 331 | Checking Chan: 2 | Port 91h: 0x87
Tick: 331 | Checking Chan: 3 | Port 91h: 0x87
Tick: 343 | Checking Chan: 0 | Port 91h: 0x87
Tick: 343 | Checking Chan: 1 | Port 91h: 0x87
Tick: 343 | Checking Chan: 2 | Port 91h: 0x87
Tick: 343 | Checking Chan: 3 | Port 91h: 0x87
Tick: 343 | Checking Chan: 0 | Port 91h: 0x87
Tick: 343 | Checking Chan: 1 | Port 91h: 0x87
Tick: 343 | Checking Chan: 2 | Port 91h: 0x87
Tick: 343 | Checking Chan: 3 | Port 91h: 0x87
Tick: 343 | Checking Chan: 0 | Port 91h: 0x87
Tick: 343 | Checking Chan: 1 | Port 91h: 0x87
Tick: 343 | Checking Chan: 2 | Port 91h: 0x87
Tick: 343 | Checking Chan: 3 | Port 91h: 0x87
Tick: 343 | Checking Chan: 0 | Port 91h: 0x87
Tick: 343 | Checking Chan: 1 | Port 91h: 0x87
Tick: 343 | Checking Chan: 2 | Port 91h: 0x87
Tick: 343 | Checking Chan: 3 | Port 91h: 0x87
Tick: 343 | Checking Chan: 0 | Port 91h: 0x87
Tick: 343 | Checking Chan: 1 | Port 91h: 0x87
Tick: 343 | Checking Chan: 2 | Port 91h: 0x87
Tick: 343 | Checking Chan: 3 | Port 91h: 0x87
Tick: 356 | Checking Chan: 0 | Port 91h: 0x87
Tick: 356 | Checking Chan: 1 | Port 91h: 0x87
Tick: 356 | Checking Chan: 2 | Port 91h: 0x87
Tick: 356 | Checking Chan: 3 | Port 91h: 0x87
Tick: 356 | Checking Chan: 0 | Port 91h: 0x87
Tick: 356 | Checking Chan: 1 | Port 91h: 0x87
Tick: 356 | Checking Chan: 2 | Port 91h: 0x87
Tick: 356 | Checking Chan: 3 | Port 91h: 0x87
Tick: 356 | Checking Chan: 0 | Port 91h: 0x87
Tick: 356 | Checking Chan: 1 | Port 91h: 0x87
Tick: 356 | Checking Chan: 2 | Port 91h: 0x87
Tick: 356 | Checking Chan: 3 | Port 91h: 0x87
Tick: 356 | Checking Chan: 0 | Port 91h: 0x87
Tick: 356 | Checking Chan: 1 | Port 91h: 0x87
Tick: 356 | Checking Chan: 2 | Port 91h: 0x87
Tick: 356 | Checking Chan: 3 | Port 91h: 0x87
Tick: 356 | Checking Chan: 0 | Port 91h: 0x87
Tick: 356 | Checking Chan: 1 | Port 91h: 0x87
Tick: 356 | Checking Chan: 2 | Port 91h: 0x87
Tick: 356 | Checking Chan: 3 | Port 91h: 0x87
Tick: 368 | Checking Chan: 0 | Port 91h: 0x87
Tick: 368 | Checking Chan: 1 | Port 91h: 0x87
Tick: 368 | Checking Chan: 2 | Port 91h: 0x87
Tick: 368 | Checking Chan: 3 | Port 91h: 0x87
Tick: 369 | Checking Chan: 0 | Port 91h: 0x87
Tick: 369 | Checking Chan: 1 | Port 91h: 0x87
Tick: 369 | Checking Chan: 2 | Port 91h: 0x87
Tick: 369 | Checking Chan: 3 | Port 91h: 0x87
Tick: 369 | Checking Chan: 0 | Port 91h: 0x87
Tick: 369 | Checking Chan: 1 | Port 91h: 0x87
Tick: 369 | Checking Chan: 2 | Port 91h: 0x87
Tick: 369 | Checking Chan: 3 | Port 91h: 0x87
Tick: 369 | Checking Chan: 0 | Port 91h: 0x87
Tick: 369 | Checking Chan: 1 | Port 91h: 0x87
Tick: 369 | Checking Chan: 2 | Port 91h: 0x87
Tick: 369 | Checking Chan: 3 | Port 91h: 0x87
Tick: 369 | Checking Chan: 0 | Port 91h: 0x87
Tick: 369 | Checking Chan: 1 | Port 91h: 0x87
Tick: 369 | Checking Chan: 2 | Port 91h: 0x87
Tick: 369 | Checking Chan: 3 | Port 91h: 0x87
Tick: 381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 382 | Checking Chan: 0 | Port 91h: 0x87
Tick: 382 | Checking Chan: 1 | Port 91h: 0x87
Tick: 382 | Checking Chan: 2 | Port 91h: 0x87
Tick: 382 | Checking Chan: 3 | Port 91h: 0x87
Tick: 382 | Checking Chan: 0 | Port 91h: 0x87
Tick: 382 | Checking Chan: 1 | Port 91h: 0x87
Tick: 382 | Checking Chan: 2 | Port 91h: 0x87
Tick: 382 | Checking Chan: 3 | Port 91h: 0x87
Tick: 382 | Checking Chan: 0 | Port 91h: 0x87
Tick: 382 | Checking Chan: 1 | Port 91h: 0x87
Tick: 382 | Checking Chan: 2 | Port 91h: 0x87
Tick: 382 | Checking Chan: 3 | Port 91h: 0x87
Tick: 382 | Checking Chan: 0 | Port 91h: 0x87
Tick: 382 | Checking Chan: 1 | Port 91h: 0x87
Tick: 382 | Checking Chan: 2 | Port 91h: 0x87
Tick: 382 | Checking Chan: 3 | Port 91h: 0x87
Tick: 382 | Checking Chan: 0 | Port 91h: 0x87
Tick: 382 | Checking Chan: 1 | Port 91h: 0x87
Tick: 382 | Checking Chan: 2 | Port 91h: 0x87
Tick: 382 | Checking Chan: 3 | Port 91h: 0x87
Tick: 394 | Checking Chan: 0 | Port 91h: 0x87
Tick: 394 | Checking Chan: 1 | Port 91h: 0x87
Tick: 394 | Checking Chan: 2 | Port 91h: 0x87
Tick: 394 | Checking Chan: 3 | Port 91h: 0x87
Tick: 394 | Checking Chan: 0 | Port 91h: 0x87
Tick: 394 | Checking Chan: 1 | Port 91h: 0x87
Tick: 394 | Checking Chan: 2 | Port 91h: 0x87
Tick: 394 | Checking Chan: 3 | Port 91h: 0x87
Tick: 394 | Checking Chan: 0 | Port 91h: 0x87
Tick: 394 | Checking Chan: 1 | Port 91h: 0x87
Tick: 394 | Checking Chan: 2 | Port 91h: 0x87
Tick: 394 | Checking Chan: 3 | Port 91h: 0x87
Tick: 394 | Checking Chan: 0 | Port 91h: 0x87
Tick: 394 | Checking Chan: 1 | Port 91h: 0x87
Tick: 394 | Checking Chan: 2 | Port 91h: 0x87
Tick: 394 | Checking Chan: 3 | Port 91h: 0x87
Tick: 394 | Checking Chan: 0 | Port 91h: 0x87
Tick: 394 | Checking Chan: 1 | Port 91h: 0x87
Tick: 394 | Checking Chan: 2 | Port 91h: 0x87
Tick: 394 | Checking Chan: 3 | Port 91h: 0x87
Tick: 407 | Checking Chan: 0 | Port 91h: 0x87
Tick: 407 | Checking Chan: 1 | Port 91h: 0x87
Tick: 407 | Checking Chan: 2 | Port 91h: 0x87
Tick: 407 | Checking Chan: 3 | Port 91h: 0x87
Tick: 407 | Checking Chan: 0 | Port 91h: 0x87
Tick: 407 | Checking Chan: 1 | Port 91h: 0x87
Tick: 407 | Checking Chan: 2 | Port 91h: 0x87
Tick: 407 | Checking Chan: 3 | Port 91h: 0x87
Tick: 407 | Checking Chan: 0 | Port 91h: 0x87
Tick: 407 | Checking Chan: 1 | Port 91h: 0x87
Tick: 407 | Checking Chan: 2 | Port 91h: 0x87
Tick: 407 | Checking Chan: 3 | Port 91h: 0x87
Tick: 407 | Checking Chan: 0 | Port 91h: 0x87
Tick: 407 | Checking Chan: 1 | Port 91h: 0x87
Tick: 407 | Checking Chan: 2 | Port 91h: 0x87
Tick: 407 | Checking Chan: 3 | Port 91h: 0x87
Tick: 407 | Checking Chan: 0 | Port 91h: 0x87
Tick: 407 | Checking Chan: 1 | Port 91h: 0x87
Tick: 407 | Checking Chan: 2 | Port 91h: 0x87
Tick: 407 | Checking Chan: 3 | Port 91h: 0x87
Tick: 419 | Checking Chan: 0 | Port 91h: 0x87
Tick: 419 | Checking Chan: 1 | Port 91h: 0x87
Tick: 419 | Checking Chan: 2 | Port 91h: 0x87
Tick: 419 | Checking Chan: 3 | Port 91h: 0x87
Tick: 419 | Checking Chan: 0 | Port 91h: 0x87
Tick: 419 | Checking Chan: 1 | Port 91h: 0x87
Tick: 419 | Checking Chan: 2 | Port 91h: 0x87
Tick: 419 | Checking Chan: 3 | Port 91h: 0x87
Tick: 420 | Checking Chan: 0 | Port 91h: 0x87
Tick: 420 | Checking Chan: 1 | Port 91h: 0x87
Tick: 420 | Checking Chan: 2 | Port 91h: 0x87
Tick: 420 | Checking Chan: 3 | Port 91h: 0x87
Tick: 420 | Checking Chan: 0 | Port 91h: 0x87
Tick: 420 | Checking Chan: 1 | Port 91h: 0x87
Tick: 420 | Checking Chan: 2 | Port 91h: 0x87
Tick: 420 | Checking Chan: 3 | Port 91h: 0x87
Tick: 420 | Checking Chan: 0 | Port 91h: 0x87
Tick: 420 | Checking Chan: 1 | Port 91h: 0x87
Tick: 420 | Checking Chan: 2 | Port 91h: 0x87
Tick: 420 | Checking Chan: 3 | Port 91h: 0x87
Tick: 432 | Checking Chan: 0 | Port 91h: 0x87
Tick: 432 | Checking Chan: 1 | Port 91h: 0x87
Tick: 432 | Checking Chan: 2 | Port 91h: 0x87
Tick: 432 | Checking Chan: 3 | Port 91h: 0x87
Tick: 432 | Checking Chan: 0 | Port 91h: 0x87
Tick: 432 | Checking Chan: 1 | Port 91h: 0x87
Tick: 432 | Checking Chan: 2 | Port 91h: 0x87
Tick: 432 | Checking Chan: 3 | Port 91h: 0x87
Tick: 432 | Checking Chan: 0 | Port 91h: 0x87
Tick: 432 | Checking Chan: 1 | Port 91h: 0x87
Tick: 432 | Checking Chan: 2 | Port 91h: 0x87
Tick: 432 | Checking Chan: 3 | Port 91h: 0x87
Tick: 432 | Checking Chan: 0 | Port 91h: 0x87
Tick: 432 | Checking Chan: 1 | Port 91h: 0x87
Tick: 432 | Checking Chan: 2 | Port 91h: 0x87
Tick: 432 | Checking Chan: 3 | Port 91h: 0x87
Tick: 432 | Checking Chan: 0 | Port 91h: 0x87
Tick: 432 | Checking Chan: 1 | Port 91h: 0x87
Tick: 432 | Checking Chan: 2 | Port 91h: 0x87
Tick: 432 | Checking Chan: 3 | Port 91h: 0x87
Tick: 445 | Checking Chan: 0 | Port 91h: 0x87
Tick: 445 | Checking Chan: 1 | Port 91h: 0x87
Tick: 445 | Checking Chan: 2 | Port 91h: 0x87
Tick: 445 | Checking Chan: 3 | Port 91h: 0x87
Tick: 445 | Checking Chan: 0 | Port 91h: 0x87
Tick: 445 | Checking Chan: 1 | Port 91h: 0x87
Tick: 445 | Checking Chan: 2 | Port 91h: 0x87
Tick: 445 | Checking Chan: 3 | Port 91h: 0x87
Tick: 445 | Checking Chan: 0 | Port 91h: 0x87
Tick: 445 | Checking Chan: 1 | Port 91h: 0x87
Tick: 445 | Checking Chan: 2 | Port 91h: 0x87
Tick: 445 | Checking Chan: 3 | Port 91h: 0x87
Tick: 445 | Checking Chan: 0 | Port 91h: 0x87
Tick: 445 | Checking Chan: 1 | Port 91h: 0x87
Tick: 445 | Checking Chan: 2 | Port 91h: 0x87
Tick: 445 | Checking Chan: 3 | Port 91h: 0x87
Tick: 445 | Checking Chan: 0 | Port 91h: 0x87
Tick: 445 | Checking Chan: 1 | Port 91h: 0x87
Tick: 445 | Checking Chan: 2 | Port 91h: 0x87
Tick: 445 | Checking Chan: 3 | Port 91h: 0x87
Tick: 457 | Checking Chan: 0 | Port 91h: 0x87
Tick: 457 | Checking Chan: 1 | Port 91h: 0x87
Tick: 457 | Checking Chan: 2 | Port 91h: 0x87
Tick: 457 | Checking Chan: 3 | Port 91h: 0x87
Tick: 458 | Checking Chan: 0 | Port 91h: 0x87
Tick: 458 | Checking Chan: 1 | Port 91h: 0x87
Tick: 458 | Checking Chan: 2 | Port 91h: 0x87
Tick: 458 | Checking Chan: 3 | Port 91h: 0x87
Tick: 458 | Checking Chan: 0 | Port 91h: 0x87
Tick: 458 | Checking Chan: 1 | Port 91h: 0x87
Tick: 458 | Checking Chan: 2 | Port 91h: 0x87
Tick: 458 | Checking Chan: 3 | Port 91h: 0x87
Tick: 458 | Checking Chan: 0 | Port 91h: 0x87
Tick: 458 | Checking Chan: 1 | Port 91h: 0x87
Tick: 458 | Checking Chan: 2 | Port 91h: 0x87
Tick: 458 | Checking Chan: 3 | Port 91h: 0x87
Tick: 458 | Checking Chan: 0 | Port 91h: 0x87
Tick: 458 | Checking Chan: 1 | Port 91h: 0x87
Tick: 458 | Checking Chan: 2 | Port 91h: 0x87
Tick: 458 | Checking Chan: 3 | Port 91h: 0x87
Tick: 470 | Checking Chan: 0 | Port 91h: 0x87
Tick: 470 | Checking Chan: 1 | Port 91h: 0x87
Tick: 470 | Checking Chan: 2 | Port 91h: 0x87
Tick: 470 | Checking Chan: 3 | Port 91h: 0x87
Tick: 470 | Checking Chan: 0 | Port 91h: 0x87
Tick: 470 | Checking Chan: 1 | Port 91h: 0x87
Tick: 470 | Checking Chan: 2 | Port 91h: 0x87
Tick: 470 | Checking Chan: 3 | Port 91h: 0x87
Tick: 470 | Checking Chan: 0 | Port 91h: 0x87
Tick: 470 | Checking Chan: 1 | Port 91h: 0x87
Tick: 470 | Checking Chan: 2 | Port 91h: 0x87
Tick: 470 | Checking Chan: 3 | Port 91h: 0x87
Tick: 471 | Checking Chan: 0 | Port 91h: 0x87
Tick: 471 | Checking Chan: 1 | Port 91h: 0x87
Tick: 471 | Checking Chan: 2 | Port 91h: 0x87
Tick: 471 | Checking Chan: 3 | Port 91h: 0x87
Tick: 471 | Checking Chan: 0 | Port 91h: 0x87
Tick: 471 | Checking Chan: 1 | Port 91h: 0x87
Tick: 471 | Checking Chan: 2 | Port 91h: 0x87
Tick: 471 | Checking Chan: 3 | Port 91h: 0x87
Tick: 483 | Checking Chan: 0 | Port 91h: 0x87
Tick: 483 | Checking Chan: 1 | Port 91h: 0x87
Tick: 483 | Checking Chan: 2 | Port 91h: 0x87
Tick: 483 | Checking Chan: 3 | Port 91h: 0x87
Tick: 483 | Checking Chan: 0 | Port 91h: 0x87
Tick: 483 | Checking Chan: 1 | Port 91h: 0x87
Tick: 483 | Checking Chan: 2 | Port 91h: 0x87
Tick: 483 | Checking Chan: 3 | Port 91h: 0x87
Tick: 483 | Checking Chan: 0 | Port 91h: 0x87
Tick: 483 | Checking Chan: 1 | Port 91h: 0x87
Tick: 483 | Checking Chan: 2 | Port 91h: 0x87
Tick: 483 | Checking Chan: 3 | Port 91h: 0x87
Tick: 483 | Checking Chan: 0 | Port 91h: 0x87
Tick: 483 | Checking Chan: 1 | Port 91h: 0x87
Tick: 483 | Checking Chan: 2 | Port 91h: 0x87
Tick: 483 | Checking Chan: 3 | Port 91h: 0x87
Tick: 483 | Checking Chan: 0 | Port 91h: 0x87
Tick: 483 | Checking Chan: 1 | Port 91h: 0x87
Tick: 483 | Checking Chan: 2 | Port 91h: 0x87
Tick: 483 | Checking Chan: 3 | Port 91h: 0x87
Tick: 496 | Checking Chan: 0 | Port 91h: 0x87
Tick: 496 | Checking Chan: 1 | Port 91h: 0x87
Tick: 496 | Checking Chan: 2 | Port 91h: 0x87
Tick: 496 | Checking Chan: 3 | Port 91h: 0x87
Tick: 496 | Checking Chan: 0 | Port 91h: 0x87
Tick: 496 | Checking Chan: 1 | Port 91h: 0x87
Tick: 496 | Checking Chan: 2 | Port 91h: 0x87
Tick: 496 | Checking Chan: 3 | Port 91h: 0x87
Tick: 496 | Checking Chan: 0 | Port 91h: 0x87
Tick: 496 | Checking Chan: 1 | Port 91h: 0x87
Tick: 496 | Checking Chan: 2 | Port 91h: 0x87
Tick: 496 | Checking Chan: 3 | Port 91h: 0x87
Tick: 496 | Checking Chan: 0 | Port 91h: 0x87
Tick: 496 | Checking Chan: 1 | Port 91h: 0x87
Tick: 496 | Checking Chan: 2 | Port 91h: 0x87
Tick: 496 | Checking Chan: 3 | Port 91h: 0x87
Tick: 496 | Checking Chan: 0 | Port 91h: 0x87
Tick: 496 | Checking Chan: 1 | Port 91h: 0x87
Tick: 496 | Checking Chan: 2 | Port 91h: 0x87
Tick: 496 | Checking Chan: 3 | Port 91h: 0x87
Tick: 508 | Checking Chan: 0 | Port 91h: 0x87
Tick: 508 | Checking Chan: 1 | Port 91h: 0x87
Tick: 508 | Checking Chan: 2 | Port 91h: 0x87
Tick: 508 | Checking Chan: 3 | Port 91h: 0x87
Tick: 508 | Checking Chan: 0 | Port 91h: 0x87
Tick: 508 | Checking Chan: 1 | Port 91h: 0x87
Tick: 508 | Checking Chan: 2 | Port 91h: 0x87
Tick: 508 | Checking Chan: 3 | Port 91h: 0x87
Tick: 509 | Checking Chan: 0 | Port 91h: 0x87
Tick: 509 | Checking Chan: 1 | Port 91h: 0x87
Tick: 509 | Checking Chan: 2 | Port 91h: 0x87
Tick: 509 | Checking Chan: 3 | Port 91h: 0x87
Tick: 509 | Checking Chan: 0 | Port 91h: 0x87
Tick: 509 | Checking Chan: 1 | Port 91h: 0x87
Tick: 509 | Checking Chan: 2 | Port 91h: 0x87
Tick: 509 | Checking Chan: 3 | Port 91h: 0x87
Tick: 509 | Checking Chan: 0 | Port 91h: 0x87
Tick: 509 | Checking Chan: 1 | Port 91h: 0x87
Tick: 509 | Checking Chan: 2 | Port 91h: 0x87
Tick: 509 | Checking Chan: 3 | Port 91h: 0x87
Tick: 521 | Checking Chan: 0 | Port 91h: 0x87
Tick: 521 | Checking Chan: 1 | Port 91h: 0x87
Tick: 521 | Checking Chan: 2 | Port 91h: 0x87
Tick: 521 | Checking Chan: 3 | Port 91h: 0x87
Tick: 521 | Checking Chan: 0 | Port 91h: 0x87
Tick: 521 | Checking Chan: 1 | Port 91h: 0x87
Tick: 521 | Checking Chan: 2 | Port 91h: 0x87
Tick: 521 | Checking Chan: 3 | Port 91h: 0x87
Tick: 521 | Checking Chan: 0 | Port 91h: 0x87
Tick: 521 | Checking Chan: 1 | Port 91h: 0x87
Tick: 521 | Checking Chan: 2 | Port 91h: 0x87
Tick: 521 | Checking Chan: 3 | Port 91h: 0x87
Tick: 521 | Checking Chan: 0 | Port 91h: 0x87
Tick: 521 | Checking Chan: 1 | Port 91h: 0x87
Tick: 521 | Checking Chan: 2 | Port 91h: 0x87
Tick: 521 | Checking Chan: 3 | Port 91h: 0x87
Tick: 521 | Checking Chan: 0 | Port 91h: 0x87
Tick: 521 | Checking Chan: 1 | Port 91h: 0x87
Tick: 521 | Checking Chan: 2 | Port 91h: 0x87
Tick: 521 | Checking Chan: 3 | Port 91h: 0x87
Tick: 534 | Checking Chan: 0 | Port 91h: 0x87
Tick: 534 | Checking Chan: 1 | Port 91h: 0x87
Tick: 534 | Checking Chan: 2 | Port 91h: 0x87
Tick: 534 | Checking Chan: 3 | Port 91h: 0x87
